Date/Time,Year,Month,Day,Time,Temp (øC),Temp Flag,Dew Point Temp (øC),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
########,2018,7,24,17:00,24.8,,21.6,,82,,8,,15,,16.1,,100.29,,34,,,,NA
########,2018,7,24,18:00,24.3,,22.2,,88,,31,,8,,16.1,,100.31,,34,,,,"Thunderstorms,Rain"
########,2018,7,24,19:00,23.2,,22.2,,94,,,M,4,,16.1,,100.28,,33,,,,Rain
########,2018,7,24,20:00,22.7,,21.7,,94,,14,,8,,16.1,,100.36,,32,,,,NA
########,2018,7,24,21:00,22.6,,21.9,,96,,11,,5,,16.1,,100.37,,32,,,,NA
########,2018,7,24,22:00,22.6,,21.9,,96,,,,0,,12.9,,100.39,,32,,,,NA
########,2018,7,24,23:00,22.6,,21.6,,94,,,M,4,,16.1,,100.35,,32,,,,NA
########,2018,7,25,0:00,22.6,,21.9,,96,,,M,4,,16.1,,100.3,,32,,,,NA
########,2018,7,25,1:00,22.5,,21.7,,95,,21,,8,,16.1,,100.26,,32,,,,NA
########,2018,7,25,2:00,22.3,,21.8,,97,,21,,5,,9.7,,100.21,,31,,,,Fog
########,2018,7,25,3:00,22.4,,21.9,,97,,25,,8,,4.8,,100.21,,32,,,,Fog
########,2018,7,25,4:00,22.4,,21.9,,97,,22,,5,,3.6,,100.2,,32,,,,Fog
########,2018,7,25,5:00,22.3,,21.3,,94,,26,,8,,11.3,,100.2,,31,,,,NA
########,2018,7,25,6:00,22.5,,20.6,,89,,31,,9,,16.1,,100.19,,31,,,,NA
########,2018,7,25,7:00,22.4,,20.2,,87,,35,,17,,16.1,,100.21,,30,,,,NA
########,2018,7,25,8:00,23.1,,20.1,,83,,34,,13,,16.1,,100.23,,31,,,,NA
########,2018,7,25,9:00,24.5,,20.6,,78,,1,,11,,16.1,,100.24,,33,,,,NA
########,2018,7,25,10:00,25.8,,20.3,,71,,,,0,,16.1,,100.24,,34,,,,NA
########,2018,7,25,11:00,25.6,,20.1,,71,,35,,13,,16.1,,100.24,,33,,,,NA
########,2018,7,25,12:00,26.1,,20,,69,,30,,15,,16.1,,100.24,,34,,,,NA
########,2018,7,25,13:00,24.3,,22,,87,,20,,15,,9.7,,100.22,,34,,,,Fog
########,2018,7,25,14:00,24.9,,22.2,,85,,19,,13,,12.9,,100.18,,34,,,,NA
########,2018,7,25,15:00,25.9,,21.8,,78,,19,,9,,16.1,,100.12,,35,,,,NA
########,2018,7,25,16:00,25,,21.1,,79,,18,,11,,16.1,,100.09,,34,,,,NA
########,2018,7,25,17:00,25.5,,21.5,,78,,20,,13,,16.1,,100.12,,34,,,,NA
########,2018,7,25,18:00,28.1,,17.9,,53,,,M,11,,16.1,,100.09,,34,,,,NA
########,2018,7,25,19:00,27.5,,18.1,,56,,1,,17,,16.1,,100.12,,34,,,,NA
########,2018,7,25,20:00,26,,16.1,,54,,35,,13,,16.1,,100.18,,31,,,,NA
########,2018,7,25,21:00,24.9,,14.2,,51,,35,,13,,16.1,,100.2,,28,,,,NA
########,2018,7,25,22:00,24.1,,14.1,,53,,31,,9,,16.1,,100.21,,28,,,,NA
########,2018,7,25,23:00,22.2,,17,,72,,26,,8,,16.1,,100.21,,27,,,,NA
########,2018,7,26,0:00,22.1,,15.5,,66,,28,,5,,16.1,,100.2,,26,,,,NA
########,2018,7,26,1:00,21.6,,16.4,,72,,28,,4,,16.1,,100.15,,26,,,,NA
########,2018,7,26,2:00,20.8,,15.5,,71,,29,,5,,16.1,,100.14,,25,,,,NA
########,2018,7,26,3:00,20.4,,14.6,,69,,32,,8,,16.1,,100.1,,,,,,NA
########,2018,7,26,4:00,19.5,,15,,75,,28,,8,,16.1,,100.11,,,,,,NA
########,2018,7,26,5:00,19.1,,14.4,,74,,27,,8,,16.1,,100.13,,,,,,NA
########,2018,7,26,6:00,20,,15,,73,,,M,4,,16.1,,100.15,,,,,,NA
########,2018,7,26,7:00,21.3,,16.2,,72,,26,,5,,16.1,,100.18,,26,,,,NA
########,2018,7,26,8:00,22.1,,16.9,,72,,17,,8,,16.1,,100.14,,27,,,,NA
########,2018,7,26,9:00,22.9,,18.5,,76,,18,,9,,16.1,,100.13,,29,,,,NA
########,2018,7,26,10:00,23.3,,18.2,,73,,17,,9,,16.1,,100.13,,29,,,,NA
########,2018,7,26,11:00,24.6,,19.5,,73,,17,,17,,16.1,,100.1,,32,,,,NA
########,2018,7,26,12:00,26.1,,20.2,,70,,16,,13,,16.1,,100.06,,34,,,,NA
########,2018,7,26,13:00,25,,21.3,,80,,17,,13,,16.1,,99.98,,34,,,,NA
########,2018,7,26,14:00,27.2,,20.1,,65,,17,,22,,16.1,,99.94,,35,,,,NA
########,2018,7,26,15:00,26.3,,19.3,,65,,17,,24,,16.1,,99.85,,33,,,,NA
########,2018,7,26,16:00,24,,16.1,,61,,26,,8,,16.1,,99.95,,29,,,,NA
########,2018,7,26,17:00,22.8,,19.4,,81,,22,,22,,16.1,,100.02,,30,,,,Rain
########,2018,7,26,18:00,22.2,,18.8,,81,,21,,24,,16.1,,100.02,,29,,,,NA
########,2018,7,26,19:00,21.5,,17.6,,78,,20,,22,,16.1,,100.06,,27,,,,NA
########,2018,7,26,20:00,21.9,,19.5,,86,,24,,17,,16.1,,100.09,,29,,,,NA
########,2018,7,26,21:00,22,,18.6,,81,,22,,32,,16.1,,100.18,,28,,,,Thunderstorms
########,2018,7,26,22:00,22.5,,18.2,,76,,23,,15,,16.1,,100.16,,29,,,,NA
########,2018,7,26,23:00,21.7,,19,,85,,25,,15,,16.1,,100.15,,28,,,,NA
########,2018,7,27,0:00,21.3,,19.4,,89,,24,,15,,16.1,,100.14,,28,,,,NA
########,2018,7,27,1:00,21.2,,19.2,,88,,24,,18,,16.1,,100.11,,28,,,,NA
########,2018,7,27,2:00,20.5,,19,,91,,23,,18,,16.1,,100.1,,27,,,,NA
########,2018,7,27,3:00,20.3,,19.1,,93,,25,,13,,16.1,,100.11,,27,,,,NA
########,2018,7,27,4:00,19.8,,18.5,,92,,25,,9,,16.1,,100.13,,,,,,NA
########,2018,7,27,5:00,19.5,,17.1,,86,,28,,9,,16.1,,100.16,,,,,,NA
########,2018,7,27,6:00,19.9,,16.8,,82,,27,,11,,16.1,,100.21,,,,,,NA
########,2018,7,27,7:00,20,,16.5,,80,,27,,11,,16.1,,100.3,,25,,,,NA
########,2018,7,27,8:00,21.7,,17.3,,76,,25,,11,,16.1,,100.34,,27,,,,NA
########,2018,7,27,9:00,22.6,,17.5,,73,,22,,22,,16.1,,100.37,,28,,,,NA
########,2018,7,27,10:00,21.9,,18.1,,79,,20,,21,,16.1,,100.39,,28,,,,NA
########,2018,7,27,11:00,23.1,,18.1,,73,,20,,24,,16.1,,100.4,,29,,,,NA
########,2018,7,27,12:00,23,,17.3,,70,,20,,30,,16.1,,100.38,,28,,,,NA
########,2018,7,27,13:00,25.1,,17.3,,62,,22,,21,,16.1,,100.38,,31,,,,NA
########,2018,7,27,14:00,24.6,,17.8,,65,,21,,24,,16.1,,100.38,,30,,,,NA
########,2018,7,27,15:00,25.4,,17.7,,62,,23,,21,,16.1,,100.39,,31,,,,NA
########,2018,7,27,16:00,25.2,,16.5,,58,,22,,24,,16.1,,100.38,,30,,,,NA
########,2018,7,27,17:00,23.6,,16.7,,65,,24,,30,,16.1,,100.39,,29,,,,NA
########,2018,7,27,18:00,23.3,,16.4,,65,,25,,17,,16.1,,100.39,,28,,,,NA
########,2018,7,27,19:00,22.7,,16.4,,67,,24,,15,,16.1,,100.39,,28,,,,NA
########,2018,7,27,20:00,21.8,,17.7,,77,,24,,11,,16.1,,100.43,,28,,,,NA
########,2018,7,27,21:00,21.7,,17.7,,78,,25,,9,,16.1,,100.5,,27,,,,NA
########,2018,7,27,22:00,20.3,,13.1,,63,,32,,18,,16.1,,100.52,,,,,,"Thunderstorms,Rain"
########,2018,7,27,23:00,18.9,,15,,78,,29,,8,,16.1,,100.5,,,,,,NA
########,2018,7,28,0:00,18.8,,15.6,,82,,27,,5,,16.1,,100.49,,,,,,NA
########,2018,7,28,1:00,19,,16.5,,85,,24,,9,,16.1,,100.51,,,,,,NA
########,2018,7,28,2:00,19.1,,16,,82,,29,,5,,16.1,,100.5,,,,,,NA
########,2018,7,28,3:00,18.4,,15.5,,83,,31,,9,,16.1,,100.52,,,,,,NA
########,2018,7,28,4:00,18.1,,15.6,,85,,30,,8,,16.1,,100.51,,,,,,NA
########,2018,7,28,5:00,17.6,,15.3,,86,,30,,9,,16.1,,100.54,,,,,,NA
########,2018,7,28,6:00,17.5,,15.3,,87,,32,,11,,16.1,,100.56,,,,,,NA
########,2018,7,28,7:00,18.7,,15.4,,81,,30,,13,,16.1,,100.64,,,,,,NA
########,2018,7,28,8:00,19.5,,16.3,,81,,24,,11,,16.1,,100.68,,,,,,NA
########,2018,7,28,9:00,20.2,,15.2,,73,,27,,18,,16.1,,100.67,,,,,,NA
########,2018,7,28,10:00,20.3,,15.9,,76,,19,,15,,16.1,,100.7,,25,,,,NA
########,2018,7,28,11:00,23.2,,15.3,,61,,25,,22,,16.1,,100.69,,27,,,,NA
########,2018,7,28,12:00,20.7,,15.5,,72,,27,,24,,16.1,,100.69,,25,,,,NA
########,2018,7,28,13:00,22.2,,15.7,,66,,25,,17,,16.1,,100.67,,27,,,,NA
########,2018,7,28,14:00,23.5,,13.1,,51,,28,,28,,16.1,,100.68,,26,,,,NA
########,2018,7,28,15:00,22.6,,13.2,,55,,28,,28,,16.1,,100.69,,26,,,,NA
########,2018,7,28,16:00,22.5,,13.2,,55,,29,,28,,16.1,,100.69,,25,,,,NA
########,2018,7,28,17:00,21.7,,13.9,,61,,27,,28,,16.1,,100.73,,25,,,,NA
########,2018,7,28,18:00,21.3,,13.7,,61,,29,,22,,16.1,,100.74,,,,,,NA
########,2018,7,28,19:00,20.8,,13.8,,64,,30,,21,,16.1,,100.77,,,,,,NA
########,2018,7,28,20:00,20.8,,13.8,,64,,28,,18,,16.1,,100.81,,,,,,NA
########,2018,7,28,21:00,20.1,,13.2,,64,,31,,13,,16.1,,100.87,,,,,,NA
########,2018,7,28,22:00,19.4,,12.7,,65,,31,,13,,16.1,,100.91,,,,,,NA
########,2018,7,28,23:00,19,,13,,68,,31,,8,,16.1,,100.94,,,,,,NA
########,2018,7,29,0:00,18,,12.9,,72,,32,,11,,16.1,,100.91,,,,,,NA
########,2018,7,29,1:00,17.8,,13,,73,,33,,11,,16.1,,100.91,,,,,,NA
########,2018,7,29,2:00,16.3,,12.9,,80,,27,,9,,16.1,,100.96,,,,,,NA
########,2018,7,29,3:00,15.8,,13,,84,,27,,5,,16.1,,101.02,,,,,,NA
########,2018,7,29,4:00,16.8,,13,,78,,29,,4,,16.1,,101.03,,,,,,NA
########,2018,7,29,5:00,16.5,,13.1,,80,,29,,8,,16.1,,101.06,,,,,,NA
########,2018,7,29,6:00,16.6,,13,,79,,31,,4,,16.1,,101.06,,,,,,NA
########,2018,7,29,7:00,18.7,,13,,69,,31,,8,,16.1,,101.08,,,,,,NA
########,2018,7,29,8:00,19.6,,13.9,,69,,24,,8,,16.1,,101.06,,,,,,NA
########,2018,7,29,9:00,20.8,,14.9,,69,,19,,8,,16.1,,101.05,,25,,,,NA
########,2018,7,29,10:00,21.2,,15.2,,68,,19,,15,,16.1,,101.03,,25,,,,NA
########,2018,7,29,11:00,22,,14.7,,63,,18,,15,,16.1,,101.03,,26,,,,NA
########,2018,7,29,12:00,22.8,,13.1,,54,,14,,15,,16.1,,100.98,,26,,,,NA
########,2018,7,29,13:00,24,,13.7,,52,,13,,17,,16.1,,100.94,,27,,,,NA
########,2018,7,29,14:00,23.8,,15.8,,61,,12,,11,,16.1,,100.92,,28,,,,NA
########,2018,7,29,15:00,22.9,,16.6,,67,,16,,13,,16.1,,100.92,,28,,,,NA
########,2018,7,29,16:00,21.8,,17.6,,77,,24,,22,,16.1,,100.91,,28,,,,NA
########,2018,7,29,17:00,23.9,,15.9,,60,,28,,5,,16.1,,100.91,,28,,,,NA
########,2018,7,29,18:00,21.6,,15.6,,68,,7,,18,,16.1,,100.96,,26,,,,NA
########,2018,7,29,19:00,20.6,,15.2,,71,,9,,8,,16.1,,100.93,,25,,,,NA
########,2018,7,29,20:00,20,,14.7,,71,,,M,4,,16.1,,100.92,,,,,,NA
########,2018,7,29,21:00,19.7,,15.6,,77,,,,0,,16.1,,100.94,,,,,,NA
########,2018,7,29,22:00,20,,16.6,,80,,,,0,,16.1,,100.97,,25,,,,NA
########,2018,7,29,23:00,19.9,,17.9,,88,,,,0,,16.1,,101.02,,,,,,NA
########,2018,7,30,0:00,20.1,,18.8,,92,,,M,4,,16.1,,101.05,,27,,,,NA
########,2018,7,30,1:00,20,,18,,88,,24,,5,,16.1,,101.07,,26,,,,NA
########,2018,7,30,2:00,19.5,,17.7,,89,,31,,5,,16.1,,101.04,,,,,,NA
########,2018,7,30,3:00,19.2,,17.7,,91,,24,,5,,16.1,,101.01,,,,,,NA
########,2018,7,30,4:00,18.1,,17.1,,94,,22,,4,,16.1,,100.98,,,,,,NA
########,2018,7,30,5:00,19.1,,17.5,,90,,33,,4,,16.1,,101.03,,,,,,NA
########,2018,7,30,6:00,19.7,,17.3,,86,,,,0,,16.1,,101.04,,,,,,NA
########,2018,7,30,7:00,20.1,,18.5,,90,,,M,4,,14.5,,101.05,,26,,,,NA
########,2018,7,30,8:00,21.5,,18.9,,85,,19,,5,,16.1,,101.04,,28,,,,NA
########,2018,7,30,9:00,22.2,,19.6,,85,,,M,8,,16.1,,101.03,,29,,,,NA
########,2018,7,30,10:00,22.5,,19.6,,83,,20,,8,,16.1,,101.01,,30,,,,NA
########,2018,7,30,11:00,23.4,,19.9,,80,,18,,8,,16.1,,101.02,,31,,,,NA
########,2018,7,30,12:00,22.9,,19.1,,79,,12,,17,,16.1,,101.01,,30,,,,NA
########,2018,7,30,13:00,23.9,,20.2,,80,,13,,13,,16.1,,100.98,,32,,,,NA
########,2018,7,30,14:00,24,,19.4,,75,,11,,11,,16.1,,101.01,,31,,,,NA
########,2018,7,30,15:00,23.5,,19.2,,77,,9,,15,,16.1,,100.95,,30,,,,NA
########,2018,7,30,16:00,23.7,,19.3,,76,,9,,15,,16.1,,100.88,,31,,,,NA
########,2018,7,30,17:00,22.5,,19.7,,84,,9,,13,,16.1,,100.89,,30,,,,NA
########,2018,7,30,18:00,22,,19,,83,,7,,11,,16.1,,100.86,,29,,,,NA
########,2018,7,30,19:00,21.7,,18.6,,83,,8,,9,,16.1,,100.87,,28,,,,NA
########,2018,7,30,20:00,21.4,,17.9,,80,,6,,15,,16.1,,100.83,,27,,,,NA
########,2018,7,30,21:00,21.4,,18.6,,84,,7,,15,,16.1,,100.89,,28,,,,NA
########,2018,7,30,22:00,21.4,,18.4,,83,,6,,11,,16.1,,100.87,,28,,,,NA
########,2018,7,30,23:00,21.4,,19,,86,,6,,9,,16.1,,100.88,,28,,,,NA
########,2018,7,31,0:00,21.4,,19.4,,88,,8,,11,,16.1,,100.88,,28,,,,NA
########,2018,7,31,1:00,21.4,,19.4,,88,,9,,9,,16.1,,100.86,,28,,,,Rain
########,2018,7,31,2:00,20.8,,19.5,,92,,6,,11,,16.1,,100.87,,28,,,,NA
########,2018,7,31,3:00,20.8,,19.3,,91,,7,,5,,16.1,,100.85,,28,,,,NA
########,2018,7,31,4:00,20.5,,18.7,,89,,5,,8,,16.1,,100.87,,27,,,,NA
########,2018,7,31,5:00,20.6,,18.4,,87,,8,,5,,16.1,,100.87,,27,,,,NA
########,2018,7,31,6:00,20.5,,18.5,,88,,8,,8,,16.1,,100.9,,27,,,,NA
########,2018,7,31,7:00,21.5,,19.3,,87,,7,,11,,14.5,,100.9,,29,,,,NA
########,2018,7,31,8:00,21.9,,19.9,,88,,9,,15,,16.1,,100.92,,29,,,,NA
########,2018,7,31,9:00,22.6,,20.1,,86,,8,,21,,16.1,,100.91,,30,,,,NA
########,2018,7,31,10:00,22.7,,19.6,,82,,8,,17,,16.1,,100.9,,30,,,,NA
########,2018,7,31,11:00,22.5,,19.9,,85,,7,,18,,16.1,,100.93,,30,,,,NA
########,2018,7,31,12:00,23,,20,,83,,7,,18,,16.1,,100.91,,31,,,,NA
########,2018,7,31,13:00,22.9,,19.8,,83,,8,,18,,16.1,,100.87,,30,,,,NA
########,2018,7,31,14:00,22.8,,19.7,,82,,8,,22,,16.1,,100.81,,30,,,,NA
########,2018,7,31,15:00,22.8,,20.3,,85,,8,,21,,16.1,,100.76,,31,,,,NA
########,2018,7,31,16:00,22.5,,20.3,,87,,8,,18,,16.1,,100.69,,30,,,,NA
########,2018,7,31,17:00,22.9,,20.7,,87,,6,,18,,16.1,,100.7,,31,,,,NA
########,2018,7,31,18:00,22.4,,20.2,,87,,6,,18,,16.1,,100.63,,30,,,,NA
########,2018,7,31,19:00,22.4,,19.6,,84,,6,,18,,16.1,,100.59,,30,,,,NA
########,2018,7,31,20:00,22.7,,19.3,,81,,6,,18,,16.1,,100.54,,30,,,,NA
########,2018,7,31,21:00,22.6,,19.8,,84,,7,,22,,16.1,,100.54,,30,,,,NA
########,2018,7,31,22:00,22.2,,20.5,,90,,7,,18,,16.1,,100.52,,30,,,,NA
########,2018,7,31,23:00,22.5,,20.8,,90,,6,,17,,16.1,,100.45,,31,,,,NA
########,2018,8,1,0:00,22.8,,20.7,,88,,9,,8,,16.1,,100.43,,31,,,,NA
########,2018,8,1,1:00,22.8,,20.2,,85,,10,,9,,16.1,,100.41,,31,,,,NA
########,2018,8,1,2:00,22.4,,20.4,,88,,8,,9,,16.1,,100.35,,30,,,,NA
########,2018,8,1,3:00,22.3,,20.4,,89,,7,,15,,16.1,,100.32,,30,,,,NA
########,2018,8,1,4:00,22.2,,20.5,,90,,8,,9,,16.1,,100.28,,30,,,,NA
########,2018,8,1,5:00,23,,20.4,,85,,15,,13,,16.1,,100.25,,31,,,,NA
########,2018,8,1,6:00,22.8,,20.6,,87,,15,,13,,16.1,,100.26,,31,,,,NA
########,2018,8,1,7:00,23.3,,20.7,,85,,16,,11,,16.1,,100.26,,31,,,,NA
########,2018,8,1,8:00,23.4,,20.9,,86,,17,,11,,16.1,,100.24,,32,,,,NA
########,2018,8,1,9:00,23.5,,21.1,,86,,17,,13,,16.1,,100.23,,32,,,,NA
########,2018,8,1,10:00,23.7,,21.3,,86,,18,,13,,16.1,,100.26,,32,,,,NA
########,2018,8,1,11:00,24.6,,21.6,,83,,19,,15,,16.1,,100.26,,34,,,,NA
########,2018,8,1,12:00,24.1,,21.1,,83,,19,,21,,16.1,,100.25,,33,,,,NA
########,2018,8,1,13:00,24.5,,21.3,,82,,21,,24,,16.1,,100.24,,33,,,,NA
########,2018,8,1,14:00,24.3,,21.1,,82,,20,,24,,16.1,,100.2,,33,,,,NA
########,2018,8,1,15:00,24.4,,21,,81,,21,,24,,16.1,,100.17,,33,,,,NA
########,2018,8,1,16:00,24,,20.8,,82,,20,,24,,16.1,,100.21,,32,,,,NA
########,2018,8,1,17:00,23.8,,21,,84,,20,,30,,16.1,,100.23,,32,,,,NA
########,2018,8,1,18:00,23.9,,20.3,,80,,25,,32,,16.1,,100.26,,32,,,,NA
########,2018,8,1,19:00,23.5,,20.1,,81,,24,,22,,16.1,,100.26,,31,,,,NA
########,2018,8,1,20:00,23.9,,19.5,,76,,26,,22,,16.1,,100.35,,31,,,,NA
########,2018,8,1,21:00,23.3,,19.5,,79,,27,,13,,16.1,,100.44,,30,,,,NA
########,2018,8,1,22:00,23.1,,18.6,,75,,27,,18,,16.1,,100.47,,30,,,,NA
########,2018,8,1,23:00,22.5,,19.3,,82,,24,,15,,16.1,,100.51,,30,,,,NA
########,2018,8,2,0:00,21.9,,19.5,,86,,23,,17,,16.1,,100.52,,29,,,,NA
########,2018,8,2,1:00,21.5,,19.1,,86,,23,,13,,16.1,,100.53,,28,,,,NA
########,2018,8,2,2:00,21.4,,19.1,,86,,23,,15,,16.1,,100.56,,28,,,,NA
########,2018,8,2,3:00,21.1,,19.4,,90,,22,,17,,16.1,,100.57,,28,,,,NA
########,2018,8,2,4:00,21,,19.2,,89,,22,,18,,16.1,,100.59,,28,,,,NA
########,2018,8,2,5:00,20.4,,18.5,,89,,27,,11,,16.1,,100.61,,27,,,,NA
########,2018,8,2,6:00,20.6,,18.9,,90,,23,,13,,16.1,,100.7,,27,,,,NA
########,2018,8,2,7:00,21.2,,18.8,,86,,25,,11,,16.1,,100.76,,28,,,,NA
########,2018,8,2,8:00,22,,18.6,,81,,23,,13,,16.1,,100.77,,28,,,,NA
########,2018,8,2,9:00,22.4,,18.9,,81,,19,,13,,16.1,,100.77,,29,,,,NA
########,2018,8,2,10:00,23.7,,19.9,,79,,19,,13,,16.1,,100.78,,31,,,,NA
########,2018,8,2,11:00,23.9,,20.7,,82,,17,,13,,16.1,,100.78,,32,,,,NA
########,2018,8,2,12:00,24.9,,20.8,,78,,17,,17,,16.1,,100.77,,33,,,,NA
########,2018,8,2,13:00,25.6,,19.8,,70,,16,,18,,16.1,,100.75,,33,,,,NA
########,2018,8,2,14:00,26.4,,19.5,,65,,16,,18,,16.1,,100.72,,34,,,,NA
########,2018,8,2,15:00,26.9,,18.5,,60,,17,,21,,16.1,,100.69,,33,,,,NA
########,2018,8,2,16:00,25.4,,21.2,,77,,17,,18,,16.1,,100.67,,34,,,,NA
########,2018,8,2,17:00,24.5,,20.8,,79,,20,,13,,16.1,,100.67,,33,,,,NA
########,2018,8,2,18:00,24.5,,20.1,,76,,20,,17,,16.1,,100.64,,32,,,,NA
########,2018,8,2,19:00,24.1,,19.7,,76,,19,,18,,16.1,,100.68,,31,,,,NA
########,2018,8,2,20:00,23.4,,20.2,,82,,21,,17,,16.1,,100.74,,31,,,,NA
########,2018,8,2,21:00,23.2,,20.5,,85,,19,,15,,16.1,,100.78,,31,,,,NA
########,2018,8,2,22:00,23,,20.4,,85,,21,,15,,16.1,,100.79,,31,,,,NA
########,2018,8,2,23:00,22.5,,20.8,,90,,,M,4,,16.1,,100.82,,31,,,,NA
########,2018,8,3,0:00,22.1,,20.1,,89,,24,,8,,16.1,,100.82,,30,,,,NA
########,2018,8,3,1:00,22.1,,20.7,,92,,25,,5,,16.1,,100.82,,30,,,,NA
########,2018,8,3,2:00,22,,20.3,,90,,,M,4,,16.1,,100.8,,30,,,,NA
########,2018,8,3,3:00,21.2,,20.1,,93,,,M,4,,16.1,,100.81,,29,,,,NA
########,2018,8,3,4:00,21.2,,19.9,,92,,,,0,,16.1,,100.78,,29,,,,NA
########,2018,8,3,5:00,21.1,,20.5,,96,,,,0,,9.7,,100.83,,29,,,,Fog
########,2018,8,3,6:00,20.8,,20,,95,,,,0,,8.1,,100.89,,28,,,,Fog
########,2018,8,3,7:00,22.2,,21.2,,94,,,M,4,,12.9,,100.91,,31,,,,NA
########,2018,8,3,8:00,22.9,,20.7,,87,,,M,4,,16.1,,100.95,,31,,,,NA
########,2018,8,3,9:00,23.3,,20.8,,86,,7,,5,,16.1,,100.95,,32,,,,NA
########,2018,8,3,10:00,24.3,,19.2,,73,,13,,5,,16.1,,100.95,,31,,,,NA
########,2018,8,3,11:00,24.2,,20.3,,78,,8,,8,,16.1,,100.97,,32,,,,NA
########,2018,8,3,12:00,24.9,,20.1,,74,,13,,5,,16.1,,100.96,,33,,,,NA
########,2018,8,3,13:00,25.3,,20.9,,76,,7,,9,,16.1,,100.92,,34,,,,NA
########,2018,8,3,14:00,24.4,,21.4,,83,,7,,13,,16.1,,100.87,,33,,,,NA
########,2018,8,3,15:00,24.2,,21.6,,85,,7,,18,,16.1,,100.81,,33,,,,NA
########,2018,8,3,16:00,24.4,,21.4,,83,,8,,21,,16.1,,100.79,,33,,,,NA
########,2018,8,3,17:00,24.3,,21.1,,82,,7,,18,,16.1,,100.79,,33,,,,NA
########,2018,8,3,18:00,23.8,,21.2,,85,,8,,18,,16.1,,100.81,,32,,,,NA
########,2018,8,3,19:00,23.2,,21.1,,88,,7,,17,,16.1,,100.82,,32,,,,NA
########,2018,8,3,20:00,22.8,,21.1,,90,,8,,17,,16.1,,100.82,,31,,,,NA
########,2018,8,3,21:00,22.6,,21.3,,92,,8,,9,,12.9,,100.81,,31,,,,NA
########,2018,8,3,22:00,22.7,,20.7,,88,,11,,5,,16.1,,100.85,,31,,,,NA
########,2018,8,3,23:00,23.1,,20.9,,87,,9,,5,,16.1,,100.88,,31,,,,NA
########,2018,8,4,0:00,22.6,,20.9,,90,,9,,11,,16.1,,100.87,,31,,,,NA
########,2018,8,4,1:00,22.1,,20.8,,92,,9,,8,,8.1,,100.81,,30,,,,Fog
########,2018,8,4,2:00,21.6,,21.1,,97,,,,0,,2.4,,100.83,,30,,,,Fog
########,2018,8,4,3:00,21.1,,20.8,,98,,,,0,,1.6,,100.84,,29,,,,Fog
########,2018,8,4,4:00,20.8,,20.5,,98,,,,0,,2.8,,100.83,,29,,,,Fog
########,2018,8,4,5:00,20.7,,20.4,,98,,12,,5,,1.6,,100.86,,29,,,,Fog
########,2018,8,4,6:00,21.3,,21,,98,,,,0,,4.8,,100.91,,30,,,,Fog
########,2018,8,4,7:00,22.1,,21.6,,97,,,M,4,,4.8,,100.98,,31,,,,Fog
########,2018,8,4,8:00,22.4,,21.6,,95,,7,,9,,3.2,,100.99,,31,,,,Fog
########,2018,8,4,9:00,23.4,,22,,92,,10,,5,,4,,100.99,,33,,,,Fog
########,2018,8,4,10:00,24.7,,21,,79,,15,,9,,16.1,,100.99,,33,,,,NA
########,2018,8,4,11:00,25.4,,22.1,,81,,17,,11,,16.1,,100.98,,35,,,,NA
########,2018,8,4,12:00,25.8,,22.7,,83,,16,,11,,16.1,,100.96,,36,,,,NA
########,2018,8,4,13:00,26,,21.6,,77,,18,,13,,16.1,,100.92,,35,,,,NA
########,2018,8,4,14:00,26.1,,21.1,,74,,18,,8,,16.1,,100.91,,35,,,,NA
########,2018,8,4,15:00,26.9,,20.8,,69,,18,,9,,16.1,,100.87,,35,,,,NA
########,2018,8,4,16:00,27.8,,21.9,,70,,17,,13,,16.1,,100.86,,37,,,,NA
########,2018,8,4,17:00,27.6,,21.1,,67,,17,,15,,16.1,,100.87,,36,,,,NA
########,2018,8,4,18:00,26.7,,21.3,,72,,18,,18,,16.1,,100.86,,35,,,,NA
########,2018,8,4,19:00,25.6,,21.6,,78,,20,,18,,16.1,,100.87,,35,,,,NA
########,2018,8,4,20:00,25,,20.8,,77,,21,,21,,16.1,,100.9,,33,,,,NA
########,2018,8,4,21:00,24.7,,21.5,,82,,24,,9,,16.1,,100.95,,34,,,,NA
########,2018,8,4,22:00,23.8,,21.9,,89,,24,,8,,16.1,,100.99,,33,,,,NA
########,2018,8,4,23:00,23.5,,21.1,,86,,23,,9,,14.5,,100.95,,32,,,,NA
########,2018,8,5,0:00,23.5,,20.9,,85,,24,,11,,16.1,,100.96,,32,,,,NA
########,2018,8,5,1:00,23,,20.6,,86,,26,,8,,16.1,,100.98,,31,,,,NA
########,2018,8,5,2:00,23,,20.6,,86,,22,,15,,16.1,,100.98,,31,,,,NA
########,2018,8,5,3:00,22.6,,20.1,,85,,23,,13,,16.1,,100.98,,30,,,,NA
########,2018,8,5,4:00,22.3,,18.9,,81,,23,,15,,16.1,,100.99,,29,,,,NA
########,2018,8,5,5:00,22,,18.5,,80,,25,,13,,16.1,,101.02,,28,,,,NA
########,2018,8,5,6:00,21.7,,17.6,,77,,28,,8,,16.1,,101.06,,27,,,,NA
